id,name,title,description
201309000219,권민호,2.300만원대(3.3㎡)대 근로자 아파트 건설," 거제시는 조선경기의 활황과 지속적인 외지인구 유입으로 지방임에도 아파트 분양사업이 잘 된 독특한 곳이다. 현재 많은 근로자들이 거제시의 비싼 주택비용 때문에 먼 거리에서 출퇴근을 하거나, 좁고 열악한 주거환경에 거주하고 있다.

 2009년 통과 된 “토지임대부 분양주택 공급촉진을 위한 특별조치법”으로 국가와 지방자치단체, 대한주택공사, 지방공사 등이 토지를 갖고 건물만 개인에게 분양해 입주자의 주택 마련 부담을 덜어주자는 취지의 법안을 만든 바 있다. 당시, 수도권이 관심사였기에 이법의 실효성이 문제가 되었으나, 거제에서는 충분히 분양이 가능하다.

 소비자는 아파트 건물만 소유하고 토지에 대해서는 임차료를 내는, 시세의 '반값'에 내 집 마련을 할 수 있다. 법률 상 재정이나 기금에서 사업비를 지원할 수 있는 근거를 마련했고 용적률도 국토의 계획 및 이용에 관한 법률에서 정하고 있는 상한에 상관없이 최소 250%를 적용할 수 있다. 반값 아파트의 토지 임대기간은 40년으로 하되 추후 연장할 수 있으며, 10년간 전매가 제한된다. 국토부의 시행령 및 시행규칙 제정 시, 국토부에 시범사업으로 거제시에서 제안 할 예정이다.
-------------------------------------------------------
사업목표 : 서민 주거생활 안정
우선순위: 1순위
이행절차 : 계획수립 → 국토부 시범사업제안→사업자선정→ 공사착공
이행기한: 2011~2013
재원조달방안 : 민간사업(제3섹타)
",
201309000219,권민호,3.거제해양관광 개발공사 설립,"
 거제시 관광사업을 관리할 지방공기업으로 지방공기업법과 지역특화 발전특구에 대한 규제특례법(지식경제부)에 의거한 거제 해양관광 개발공사를 설립하여, 거제시의 해양관광개발을 위한BOT, BTL, 제3섹타 방식 등의 민간자본의 참여를 유도하기 위한 기본 계획안 작성 및 민관공동투자사업의 관리 등의 업무를 수행할 예정이다.

또한 관광특구 지정을 위한 사업기획 및 민간투자자 공모 등의 반관반민적 업무를 수행하여, 거제 해양 테마파크 개발, 거제-큐슈 국제여객항로개설 등의 신규사업 뿐만 아니라, 기존 거제시 시설관리공단이 운영하고 있는 사업중에서 관광자원의 관리에 대한 부분은 해양관광공사로 이관하여 관리할 예정.
-------------------------------------------------------
사업목표 : 해양관광 개발사업 강화
우선순위: 1순위
이행절차 : 계획수립→ 조례제정→ 공사설립
이행기한: 2011~2021
재원조달방안 : 거제시 특별회계

",
201309000219,권민호,4.거제 해양관광 테마파크 조성,"테마파크는 대규모 투자가 필요하지만, 관광거점으로의 역할을 한다. 특히, 해양과 바다를 테마로 한 놀이공원은 도쿄 디즈니 시(Sea), 홍콩의 오션파크, 요코하마의 시파라다이스등 아시아 10대 놀이공원에 3개나 들어 있고, 각 테마파크는매년 400만명 이상의 관광객을 유치하고 있다. 거가대교 및 이순신대교의 개통으로 거제해양테마파크는 테마파크의 광역상권으로 이야기되는 반경 300km에 약 1,000만의 인구를 가지게 된다.
범선관광지, 해상 크루져 호텔, 해상케이블카 등 통영대비 압도적인 어트렉션을 가질 것이다. 민자사업자들을 유치하기 위한 제도적, 행정적지원을 아끼지 않아야 한다. 주 5일제 근무, 국민소득 증가에 따라 가족단위 관광객의 이용비율이 높은 테마파크 수요는 지속적으로 확대되고 있다. 과거 일본의 테마파크 붐은 1980년대로 1인당 GNP 1만~2만 달러 시기였다. 투자대비 고용창출 효과가 타 산업 대비 높은 테마파크는 거제시 소득증대와 고용창출에 기여할 것이다.
-----------------------------------------------------
사업목표 : 해양관광산업 활성화
우선순위: 1순위
이행절차 : 계획수립→ 자문,심의요청→ 민자유치공고→ 시행자선정→
결정고시→ 실시계획→ 개발착공
이행기한: 2011~2016
재원조달방안 : 민자사업(제3섹타)
",
201309000219,권민호,5.농수산물종합유통센터 건립,"농수산물종합유통센터는 직판장을 비롯 도매점과 소매점, 저온저장창고, 주민편의시설 등을 포함하여 연면적 33,000㎡, 지상 3층 규모 예상.

거제는 거가대교 개통 이후 U자형 광역교통망의 최 남단으로 부산과 서부경남 및 여수, 순천을 연결하는 교통요충지에 위치하게 되며, 앞으로 이순신대교, 통영~거제고속도로, 거제~대전 전철 등 교통망이 확충될 예정이어서 특히, 수산물분야에서 멀리 수도권 소비자까지 끌어들일 수 있는 잠재력을 가지고 있다.

직거래로 농,어가 소득 증대 및 대규모 판매시설과 물류관련 시설이 들어서면서 1,000여개의 새로운 일자리 창출 전망.

거제 농수산물 종합 유통센터 건립으로 거제시 및 서부경남의 농,어가에는 직거래로 이익을 가져다 주고, 거제시와 통영, 부산 등의 소비자에게는 저렴한 농산물 공급이 가능.-------------
사업목표 : 농,어가 소득증대, 생활물가 안정, 지역경제 활성화
우선순위 : 1순위
이행절차 : 계획수립→ 자문,심의요청→ 민자유치공고→  시행자선정→
결정고시→ 실시계획→ 개발착공
이행기한 : 2010~계속
재원조달방안 : 민자사업(제3섹타)
",
201309000220,김동진,남해안 벨트의 중심도시 통영 건설,"◆ 사업목표 : 통영을 한려수도의 중심도시로 가꾼다.

 통영을 환경？관광의 허브로 육성
 생태산업단지를 조성하여 녹색성장 촉진

1. 해양바이오 산업을 집중 육성하여 친환경 도시를 건설하고 일자리 창출.
  중앙정부(국토해양부)와 경남도, 통영시가 긴밀한 협의를 거친 후
  거점별로 맞춤 사업을 계획함.
- 사업규모 : 500억원 / 재원조달방법 : 국？시비 / 사업기간 : 2011~

2. 판타지 아일랜드 조성.
한려수도의 중심 통영의 아름다운 섬들을 특징에 맞게 개발.
해양레포츠, 크루즈, 휴양, 헬스케어벨트 등 타당성 조사를 통해 점진적 건설.
- 사업규모 : 1,000억원 / 재원조달방법 : 국？도비 / 사업기간 : 2012~
",
201309000220,김동진,"답답한 통영, 시원하게 해결."," ◆ 사업목표 : 통영교통체계 완비.

  한산대교 건설 등 획기적인 교통체계 완비

1. 한산대교 건설
  통영의 숙원사업인 한산대교는 거가대교의 개통으로 시급을 요함.
  한산면 문어포~산양읍 영운리(1.8km) 간 타당성 조사 실시 후 건설.
  한산도의 역사성과 산양면을 한데 묶어 관광 벨트화 하기 위함.
   - 사업규모 : 5,000억원 / 재원조달방법 : 민자？국？도？시비 / 사업기간 : 2012~2018

2. 국도 77호선 정비 및 확장
  통영~안정 간 77호선 4차선 확장 및 직선화 사업
  안정 경제권을 통영시내의 경제권으로 흡수
   - 사업규모 : 800억원 / 재원조달방법 : 국비 / 사업기간 : 2011~2012

3. 국도 67호선 조기개통
  원문~미륵도를 직접 연결하여 도시 교통 혼잡을 완화.
  현재 보상은 완료, 2011년부터 조속한 건설.
   - 사업규모 : 450억원 / 재원조달방법 : 국비 / 사업추진 : 2011~2014

4. 산양일주도로 정비 및 확장
  굴곡을 완화 확장하여 주말 혼잡을 해소함.
   최적의 장소를 물색, 달아공원 및 해저터널 등에 주차장 건설.
   - 사업규모 : 600억원 / 재원조달방법 : 도·국비 / 사업기간 : 2010~2014
",
201309000220,김동진,국제적인 관광도시로의 도약,"◆ 사업목표 : 국제관광도시로의 도약.
  관광단지의 본격개발로 관광인프라를 구축.

1. 도남관광단지 개발
  30년 동안 방치되어 왔던 도남관광단지를 본격 개발하여
  관광수명이 5년정도인 미륵산 케이블카를 대체.
  미래 통영의 청사진을 완벽히 그리겠습니다.
 - 사업규모 : 2,000억원   재원조달방법 : 민자, 국·시비 / 사업 기간 : 2010~2014

2. 국제규모의 위락 관광단지 건설
내외국인이 함께 즐길 수 있는 국제적 위락시설 설치.
접근 용이한 도서지역을 선정하여 국제 수준의 위락 관광단지 건설.
   - 사업규모 : 1,000억원 / 재원조달방법 : 민자 / 사업 기간 : 2010~2018

3. 삼도수군통제영 체험거리 조성
사업대상지 부지확보 및 지장물 보상 후 추진,
문화체육관광부 관광산업국과 경남 문화관광체육국과 협의
- 사업규모 :  20억원 / 재원조달방법 : 국비, 지방비 / 사업 기간 : 2010~2014


4. 거가대교개통 대비
  거가대교개통 대비 용남 ？ 광도 전역 관광종합개발계획 수립
  - 사업규모 : 500억원 / 재원조달방법 : 국 ？ 도비 / 사업 기간 : 2011~",
201309000220,김동진,특화된 지역경제 구조 구축,"◆ 사업목표 : 통영 특산품의 경제적효과 달성.
 통영 특산품의의 산업화.

1. 지역 중요 공예품과 특산물의 산업화 추진
  통영의 공예품인 나전칠기, 갓, 두석장, 발, 옻칠 등 지역 공예품을 산업화 함.
  국내 수요창출과 해외 판로를 적극 모색.

 2. 통영 특산물의 지속적 개방과 활로 모색.
   동백화장품의 해외판로 개척
   수산물(멍게, 해삼, 각종 해초)을 이용한 건강식품 개발
   도서지방에 자생하는 식물을 이용한 각종 약초 개발
   - 사업규모 : 50억원  / 재원조달방법 : 시비 / 기간 : 2010~2015
",
201309000220,김동진,통영 경제의 전진기지 완비.,"◆ 사업목표 : 통영 경제의 활성화.

1. 안정국가산업단지 완공 등 조선산업 지원 시책 확충.
   2,000,000㎡ 규모의 지방산업단지를 단계별로 추진.
   현재 추진 중인 2단계 조성사업을 행정적, 재정적 지원 강화로 완수.
   조선인력 양성 기술교육원 건립을 지원하여 조속히 준공.
 - 사업규모 : 2,000억원 / 재원조달방법 : 국비, 민자 / 사업기간 : 2010년~2013년

2. 특화된 수산업 지원시책 확충.
   바다목장화 사업 지속추진으로 어자원 관리
   참다랑어 해삼 등을 특화 육성사업으로 선정 지원
   수산업을 관광자원화 하는 방안 강구
   굴폐각 자원화 지원
   - 사업규모 : 100억원 / 재원조달방법 : 국비,지방비 / 기간 2010~2012

3. 통영수산물의 해외판로 확대.
  해외 주요도시와 자매결연으로 직판장을 개설하여 판로를 다각화.
  - 사업규모 : 50억원 / 재원조달방법 : 시비 / 기간 : 2010~2012

4. 농업시설 현대화를 통한 소득증대 방안
  노후비닐하우스, 축사 등 개보수 자금지원
  농산물의 브랜드화 : 욕지고구마, 통영해풍시금치, 통영마늘, 참다래 등
  생산자 중심에서 소비자 중심으로의 변화 : 전자상거래 네트워크 구축
",
201309000221,김맹곤,,,
201309000222,김채용,다양하고 지속적인 일자리 1000개 창출,"
▶ 정책 목표

   - 지속가능하고 실효성 있는 일자리 창출로 지역 경제 발전과
     서민  생활 안정을 도모하고 인구이탈 방지 및 적극적인
     인구 유입 정책을 통한 살고 싶은 의령 건설.

   - 다양한 프로그램과 전문 취업 컨설팅을 통해 사회문제화
     되고 있는 청년실업 해소

   - 저소득층과 소외계층 노인 여성을 위한 다양한 공공부분
     일자리 창출

 ▶ 재원 : 50억원(국비+도비+군비, 연차별투자)

▶ 규모 :  청년일자리 500개 + 노인일자리 500개

▶ 내용
   - 3개 권역 산업단지 조성으로 청년 일자리 창출
   - 의병의 날 관련 시설 건립 및 문화 관광 상품 개발로      일자리 창출
   - 대규모 유기 축산단지 조성 및 사료 공장 건설로 일자리 창출
   - 노인의 소일거리를 만들고 노후가 즐거운 생활 환경 조성
   - 지역 실정에 맞는 지역 공동체 일자리 사업 적극 추진
   - 공익형, 복지형, 교육형, 시장형 등으로 세분화한 일자리창출
 ",
201309000222,김채용,아이와 부모가 행복한 보육환경 조성,"▶ 재원 : 30억원 (국비+도비+군비, 연차별 투자)
▶ 내용
      o영유아 보육료 지원 확대 : 20억원
        - 셋째아 무상보육료 지원
        - 셋째아 이후 영유아 보육료 양육수당 지원
        - 보육시설 미이용 아동 양육수당 지원
        - 산모 및 신생아 도우미 지원

      o다양한 보육 프로그램 운영  : 2억원
        - 시간 연장(심야) 보육시설 지원
        - 보육시설 특별활동비 지원
        - 보육시설 교재 교구비 지원

      o보육종사자 사기앙양 지원  : 8억원
        - 종사자 인건비 및 처우개선비 지원
        - 보육교사 보수교육비 지원

▶ 효과 :  영유아 및 임산부 다각적인 서비스 제공
",
201309000222,김채용,중부 내륙 철도 의령 역사 유치,"
1. 중부 내륙 철도
  ▶ 사업 개요
    - 사업 구간 :  김천~(의령)~진주 간
    - 총연장 : 114.8 km

  ▶ 기대 효과
    - 낙후 지역의 간선 철도망 구축으로 지역 개발 촉진
    - 남해안 개발을 위한 산업인프라 구축

2. 의령 역사 유치 기대 효과
  - 철도 교통망 확보로 주민 생활 편익 도모
  - 지역 균형 발전 및 물류 수송 원활화로 지역 경제 활성화
",
201309000222,김채용,환경친화적인 권역별 산업단지 조성,"

▶ 재원 : 1000억원(민자, 기반시설비 지원, 연차별 투자)
▶ 규모 : 15만m² ~ 30만m² (3개소, 부림 정곡, 무전 예정)
▶ 추진 : 우량기업 민자유치 또는 농공단지 공영개발
▶ 효과 : 계획적 개발로 공장난립방지, 고용창출, 인구증대
",
201309000222,김채용,농업인 소득지원 기금 500억원 확대조성 ,"
▶ 재원 : 군비 (연차별 확대 조성)

▶ 규모 : 500억원
   - 기조성: 364억원
   - 확대조성 : 136억원 추가 조성

▶ 내용
  - 농업시설 및 농업 운영자금으로 연리 2% 지원

▶ 효과 : 농업인의 소득 보전 및 농가 소득 증대 기여



",
201309000223,김충식,공약1.생태관광 클러스터 구축과 활성화 ,"○ 추진배경
   - 지역습지의 현명한 이용과 습지자원의 지속적 활용 필요
   - 멸종위기 조류복원으로 생태계의 보고 이미지 창출
   - 지역의 자연자원 및 생태보전을 활용한 지역경제 활성화

  ○ 사업개요
   - 사업내용 : 우포늪 수생식물단지 조성, 우포늪 자연생태촌 조성,
     우포따오기 복원사업, 화왕산 자연휴양림 조성 등
   - 추진기간 : 2010～2014년
   - 소요예산 : 56,800백만원(국비 : 50%, 지방비 : 50%)

  ○ 기대효과
   - 경남의 자연생태 관광거점지역으로 부상
   - 생태체험과 보전 및 관리기능의 강화로 자연친화적 이미지 구축
   - 국제협력기구와의 협력강화로 지역 마케팅 제고와 국제화 창출
",
201309000223,김충식,공약2.부곡온천 활성화 사업,"○ 추진배경
  - 여가선용의 다변화와 주5일 근무의 보편화에 대응한 관광온천의 여건변화 필요
  - 부곡온천의 기능 다변화와 활성화를 통한 지역균형 발전과 상권침체 극복 등
    지역경제 활성화 유도
  - 지역 관광자원과의 연계성 강화와 지역관광 거점기능 제고를 위한 방안 필요

 ○ 사업개요
  - 사업내용 : 창녕군민체육센터 건립, 부곡전지훈련장 확대조성,
    부곡 자전거도로 개성, 부곡공예공방 및 전시판매장 건립
  - 추진기간 : 2010～2014년
  - 소요예산 : 23,900백만원(국비 : 30%, 지방비 : 70%)

 ○ 기대효과
  - 경남의 보양온천 거점지역으로 부상
  - 부곡온천의 관광지 기능 개선과 유동인구 증대로 상권침체 개선
  - 시설 노후화 개선과 쾌적성 증대 및 체육기반 시설 확대로
    체육전지훈련장의 메카로 구축
",
201309000223,김충식,공약3.쾌적한 정주생활권 조성을 위한 소도읍 육성  ,"○ 추진배경
  - 생활환경의 편익성과 쾌적성 증대 등 정주인구 증대방안 필요
  - 재래시장 현대화 및 기능 제고 등 지역경제 활성화 유도
  - 군민의 삶의 질 제고를 위한 생활편익시설 건립과 확충

 ○ 사업개요
  - 사업내용 : 정기상설시장 현대화, 재래시장 도로정비,
    하수도 정비, 창녕문화예술회관건립, 생태숲 조성 등
  - 대상지역 : 창녕 소도읍, 남지 소도읍
  - 추진기간 : 2010～2014년
  - 소요예산 : 115,000백만원(국비 : 15%, 지방비 : 35%, 민자 : 50%)

 ○ 기대효과
  - 재래시장 활성화 및 유동인구의 편익성 제고로 지역경제 활성화
  - 주민생활의 편익시설 확충과 문화관광여건 개선으로 삶의 질 제고
  - 시설 노후화 개선과 생태술 조성 등으로 지역의 쾌적성 증대
",
201309000223,김충식,공약4.광역 친환경농업단지 조성사업,"○ 추진배경
  - 친환경농산물 수요급증에 대응한 생산체계 마련
  - 지식정보화 디지털 경제 및 유통구조 변화에 부응한 지역특산물의
    유통 효율성과 소득창출 연계성 강화
  - 군민의 삶의 질 제고를 위한 생활편익시설 건립과 확충

 ○ 사업개요
  - 사업내용 : 친환경 농자재생산지설 지원, 친환경 농축산물 생산시설 조성,
    친환경 유통시설 마련, 웰컴센터 등 교육기반시설 구축
  - 추진기간 : 2011～2014년
  - 소요예산 : 10,000백만원(국비 : 40%, 지방비 : 40%, 민자 : 20%)

 ○ 기대효과
  - 영세분산적인 산지 유통체계의 조직화와 규모화 유도
  - 지역 농산물의 경쟁력 제고, 수요 확대를 위한 소비자 지향적 사업 확대
  - 생산자와 소비자의 교류확대와 문화, 교육의 장 제공으로 군민복지 증진
",
201309000223,김충식,공약5.유망기업 유치 전용단지 확대 조성,"○ 추진배경
  - 증가하는 산업용지 수요에 신속하고 저렴한 용지공급
  - 일자리 창출을 위한 기업지원체계의 효율성 마련
  - 지역 토지이용의 체계성 마련과 쾌적성 제고를 위한 난개발 방지

 ○ 사업개요
  - 사업내용 : 농공단지 705,960㎡(영산서리, 도천송진, 대지구미 등 4개단지),
    일반산업단지 3,128,113㎡(억만, 등지, 넥센, 장가, 장기, 대하리, 대합,
    대합2 등 8개 단지) 조성
  - 추진기간 : 2010～2015년
  - 소요예산 : 653,900백만원(국비 : 3%, 지방비 : 7%, 민자 : 90%)

 ○ 기대효과
  - 예측 가능한 용지공급으로 전방위적 기업유치와 지역경제 활성화
  - 환경친화적인 개발로 환경훼손과 오염의 최소화 및 경관보전
  - 농지투기의 방지와 지역균형발전 견인
",
201309000224,나동연,부정부패없는 정도 양산시,"어려울수록 정도로 가랬죠. 우리 아이들에게 원칙과 상식이 통하는 양산을 물려주기 위해 저 나동연은 정도의 길을 걷겠습니다.

1.저의 선거비용부터 투명하게 공개하여 선거로 인한 부패의 연결고리를 차단하겠습니다.
2.강력한 부패방지대책을 마련하고 부패공무원에 대해서는 엄정하게 징계조치 하겠습니다.
3.인사비리가 없도록 모두가 공감할 수 있는 투명하고 합리적인 인사를 하겠습니다.
4.각계원로 및 전문가들로 구성된 시정자문기구를 만들어서 시정에 반영하겠습니다.


정책(공약) : 부정부패 없는 정도 양산시
우선순위 : 중장기과제
이행절차 : 선거비용공개/부정부패공무원 퇴출/
           투명한 인사/시정자문기구 운영
이행기간 : 2010년 9월부터 시행
재원조달 : 없음
",
201309000224,나동연,예향이 숨쉬는 문화예술도시 양산,"문화와 예술이 없는 도시는 정신이 죽은 도시입니다. 문화와 예술의 향기가 감돌고 정신이 풍요로운 도시 양산을 만들겠습니다.

1.예총 산하 7개 문화예술인단체가 한곳으로 입주할 수 있는 문화공간을 확보하겠습니다.
2.지역 문화예술인의 발굴과 육성에 실질적인 도움이 되도록 과감한 투자와 지원을 하겠습니다.
3.생활 속에서 시민이 쉽게 찾고 함께 즐길 수 있는 야외공 연장을 건립하겠습니다.
4.지역축제를 획기적으로 개선하여 경쟁력과 지역성을 갖춘 특화된 축제로 재탄생시키겠습니다.

정책(공약) : 예향이 숨쉬는 문화예술도시 양산
우선순위 : 중장기과제
이행절차 : 문화공간확보/인재육성/야외공연장/지역축제개선
이행기간 : 2010년 9월부터 시행
재원조달 : 시비, 도비, 국비
",
201309000224,나동연,온정이 넘치는 복지도시 양산,"복지는 삶의 본질적 문제입니다. 사회적 그늘에서 떨고 있는 사람, 가난 때문에 고통 받는 사람이 없도록 세심하고 따뜻한 사회안전망을 구축하겠습니다.

1.저소득층 65세 이상 어르신께 틀니를 무상으로 지원하겠으며, 점차적으로 전체 어르신으로 확대하겠습니다.
2.저소득층 65세 이상 어르신의 건강보험료를 전액 지원토록 하겠습니다
3.노인을 위한 수발 도우미 제도와 독거노인 긴급구호 시스템을 마련하겠습니다.
4.시 차원에서 노인 일자리와 장애인 일자리를 적극 창출하겠습니다.
5.지체,농아,시력 장애우들의 특성에 맞는 재활공간 학보하겠습니다.
6.장애우 자립일터를 확대 보급하여 일자리 창출 하겠습니다.
7.보건소 장애재활 기능전문화 및 장애우 행정지원 일원화하여 실질적인 혜택이 돌아 갈수있게 하겠습니다.
5.노인회관과 장애인회관을 통합할수있는 종합복지관을 만들겠습니다.

정책(공약) : 온정이 넘치는 복지도시 양산
우선순위 : 중장기과제
이행절차 : 틀니지원/저소득층건보료지원/노인구호지원/
           노인,장애인 일자리창출/노인회관,장애인회관건립
이행기간 : 2010년 9월부터 시행
재원조달 : 시비, 도비, 국비지원
",
201309000224,나동연,번영을 누리는 경제도시 양산,"경제살리기는 한나라당의 소명이며 저의 소명입니다. 25년째 기업을 경영하고 있는 저의 경험을 바탕으로 침체된 지역경제를 살리고 기업여건과 노동자권익을 향상시키겠습니다.

1.구도과 웅상지역에 대한 투자를 대폭 확대하여 침체된 상권 회복 과 지역간 균형발전을 이루겠습니다,
2.동서간 연결도로(국지도60호)를 조기에 개통하고 대중교통망을 재편하여 지역경제를 활성화시키겠습니다.
3.공장용지 공급단가를 낮추고 창업절차를 간소화하여 기업하기 좋은 환경을 만들겠습니다.
4.공립보육시설을 확충하고 사내 어린이집 운영을 지원하겠습니다.

정책(공약) : 번영을 누리는 경제도시 양산
우선순위 : 중장기과제
이행절차 : 구도심/하북면상권회복/동서간도로조기개통 및 대중교통망재편             /기업환경개선/근로자보육여건개선
이행기간 : 2010년 9월부터 시행
재원조달 : 시비, 도비, 국비지원
",
201309000224,나동연,인재를 키우는 교육도시 양산,"교육환경이 가장 중요한 거주요건으로 인식되는 시대입니다. 양산의 우수한 학생들이 외지로 나가지 않아도 되는 교육경쟁력을 만들어내겠습니다.

1.발전가능성이 가장 높은 고등학교 2개이상를 시에서 집중 지원하여 명문고교로 육성하겠습니다.
2.우수대학 진학자에 대한 장학금 지급을 확대하고, 다자녀가구에 학비를 지원하겠습니다.
3.서울과 지방에 양산출신 학생들이 저렴하게 이용할 수 있는 기숙회관을 만들겠습니다.
4.시의 균형발전과 학생들의 등하교 불편을 해소하기 위하여 중·고등학교를 남녀공학으로 재편하겠습니다.
5.저소득층 자녀 무상급식은 한나라당의 공약입니다

정책(공약) : 인재를 키우는 교육도시 양산
우선순위 : 중장기과제
이행절차 : 명문고육성/장학금지급확대/학생기술사/남여공학재편/무상급식
이행기간 : 2010년 9월부터 시행
재원조달 : 시비, 도비지원
",
201309000225,박완수,다양하고 지속적인 일자리 1000개 창출,"
▶ 정책 목표

   - 지속가능하고 실효성 있는 일자리 창출로 지역 경제 발전과
     서민  생활 안정을 도모하고 인구이탈 방지 및 적극적인
     인구 유입 정책을 통한 살고 싶은 의령 건설.

   - 다양한 프로그램과 전문 취업 컨설팅을 통해 사회문제화
     되고 있는 청년실업 해소

   - 저소득층과 소외계층 노인 여성을 위한 다양한 공공부분
     일자리 창출

 ▶ 재원 : 50억원(국비+도비+군비, 연차별투자)

▶ 규모 :  청년일자리 500개 + 노인일자리 500개

▶ 내용
   - 3개 권역 산업단지 조성으로 청년 일자리 창출
   - 의병의 날 관련 시설 건립 및 문화 관광 상품 개발로      일자리 창출
   - 대규모 유기 축산단지 조성 및 사료 공장 건설로 일자리 창출
   - 노인의 소일거리를 만들고 노후가 즐거운 생활 환경 조성
   - 지역 실정에 맞는 지역 공동체 일자리 사업 적극 추진
   - 공익형, 복지형, 교육형, 시장형 등으로 세분화한 일자리창출
 ",
201309000225,박완수,아이와 부모가 행복한 보육환경 조성,"▶ 재원 : 30억원 (국비+도비+군비, 연차별 투자)
▶ 내용
      o영유아 보육료 지원 확대 : 20억원
        - 셋째아 무상보육료 지원
        - 셋째아 이후 영유아 보육료 양육수당 지원
        - 보육시설 미이용 아동 양육수당 지원
        - 산모 및 신생아 도우미 지원

      o다양한 보육 프로그램 운영  : 2억원
        - 시간 연장(심야) 보육시설 지원
        - 보육시설 특별활동비 지원
        - 보육시설 교재 교구비 지원

      o보육종사자 사기앙양 지원  : 8억원
        - 종사자 인건비 및 처우개선비 지원
        - 보육교사 보수교육비 지원

▶ 효과 :  영유아 및 임산부 다각적인 서비스 제공
",
201309000225,박완수,중부 내륙 철도 의령 역사 유치,"
1. 중부 내륙 철도
  ▶ 사업 개요
    - 사업 구간 :  김천~(의령)~진주 간
    - 총연장 : 114.8 km

  ▶ 기대 효과
    - 낙후 지역의 간선 철도망 구축으로 지역 개발 촉진
    - 남해안 개발을 위한 산업인프라 구축

2. 의령 역사 유치 기대 효과
  - 철도 교통망 확보로 주민 생활 편익 도모
  - 지역 균형 발전 및 물류 수송 원활화로 지역 경제 활성화
",
201309000225,박완수,환경친화적인 권역별 산업단지 조성,"

▶ 재원 : 1000억원(민자, 기반시설비 지원, 연차별 투자)
▶ 규모 : 15만m² ~ 30만m² (3개소, 부림 정곡, 무전 예정)
▶ 추진 : 우량기업 민자유치 또는 농공단지 공영개발
▶ 효과 : 계획적 개발로 공장난립방지, 고용창출, 인구증대
",
201309000225,박완수,농업인 소득지원 기금 500억원 확대조성 ,"
▶ 재원 : 군비 (연차별 확대 조성)

▶ 규모 : 500억원
   - 기조성: 364억원
   - 확대조성 : 136억원 추가 조성

▶ 내용
  - 농업시설 및 농업 운영자금으로 연리 2% 지원

▶ 효과 : 농업인의 소득 보전 및 농가 소득 증대 기여



",
201309000226,엄용수,동남권 신국제공항 유치," ‘밀양신공항 유치’는 우리 밀양이 동북아 물류,관광,문화,국제비지니스의
 중심도시로 웅장하게 도약하는 계기를 마련하는 아주 중차대한 일입니다.
 ‘밀양신공항’ 반드시 유치해, 밀양 경제 획기적으로 성장시키겠습니다.

○ 공약 목표 : 동북아 물류,관광,문화,국제비지니스의 중심도시 밀양 건설

○ 이행 절차 :
 1) 국토해양부 2단계 연구용역 (완료): 타당성 및 입지조사 연구
 2) 동남권 신공항 건설을 위한 정책세미나 및 각종 포럼 개최 : 현재까지 8회
      개최
 3) 신공항 관련 홍보물 제작배부 (4종 92,000부) (완료)
 4) 신공항 밀양 건설 촉구를 위한 영호남 경제인 공동 건의 (완료)
 5) 동남권 신공항 유치 전략 수립 및 정치권/공항전문가/일반국민 세분화 홍보

○ 소요 예산 : 8조 6,866억원

○ 재원 조달 방안 : 국비

○ 이행 기한 : 2010년 이후 지속 추진

○ 우선 순위 : 최우선 중장기
",
201309000226,엄용수,밀양 나노융합 국가산업단지 조성," 제조업 중심의 성장은 한계에 도달했습니다. 차세대 성장동력산업인 나노융합
 국가산업단지 조성에 더욱 심혈을 기울이겠습니다.
 밀양이 ‘나노융합산업의 중심’이 되도록 해, 밀양시민의 삶을 풍요롭게
 하겠습니다.

○ 공약 목표 : 밀양을 국가 신성장동력산업인 나노 융합산업의 메카로 육성

○ 이행 절차 :
 1) 사업타당성 및 기본계획 용역(완료)
 2) 관계기관 협의(한국토지주택공사, 국토해양부, 지식경제부 등)
 3) 산업단지 개발계획 용역 발주
 4) 국가산업단지지정 승인 신청

○ 소요 예산 : 5,934억원

○ 재원 조달 방안 : 국비

○ 이행 기한 : 2010년 이후 지속 추진

○ 우선 순위 : 중장기
",
201309000226,엄용수,농업경쟁력 향상," 밀양시 인구의 38%가 농업에 종사합니다. 우리 밀양 농민이 잘 살 수 있도록
 고품질 친환경농업을 지향하겠습니다.
 전국적으로 명성을 높일 수 있도록, 제반 여건을 개선하고, 활로를 찾아내겠습니다.

○ 공약 목표 : 농민 실질소득 증대 및 삶의 질 향상

○ 이행 절차 :
 1) 살고 싶은 주거환경 개선
 2) 고품질,친환경농업 및 명품브랜드화 추진
 3) 농업기반시설 확충 및 농가소득 보전

○ 소요 예산 : 457억원

○ 재원 조달 방안 : 시 자체예산

○ 이행 기한 : 2010년부터 지속 추진

○ 우선 순위 : 중장기
",
201309000226,엄용수,밀양문화예술회관 건립,"
 문화가 풍성한 밀양! 예술의 감동이 넘치는 밀양!
 밀양문화예술회관을 건립해, 지역문화예술 발전은 물론, 밀양시민이 품격높은
 문화예술을 향유할 수 있도록 하겠습니다.

○ 공약 목표 : 지역문화예술 발전 및 품격높은 문화예술 향유

○ 이행 절차 :
 1) 기본계획 용역
 2) 실시설계 및 기초공사

○ 소요 예산 : 800억원

○ 재원 조달 방안 : 국비, 도비

○ 이행 기한 : 2011~2014년

○ 우선 순위 : 중기
",
